region,year,mig_total,mig_youth,pop_total,pop_youth,총_순이동률,청년_순이동률,bdg_관광,bdg_농업,bdg_일자리,bdg_복지,bdg_정주여건,bdg_기타,ep_관광,ep_농업,ep_일자리,ep_복지,ep_정주여건,ep_기타,treated,재정자립도,고령인구,고령화율,사업체수,log사업체수,행정유형,행정유형2,ep_A_청년정착,ep_B_생산유통,ep_C_어메니티,유형
전남담양군,2023,33.0,-274.0,45373.0,7186.0,0.0727304784783902,-3.812969663234066,0.0,54.23,0.0,82.49,0.0,0.0,0.0,41.1213,0.0,27.2734,0.0,0.0,1,11.06,15373.0,33.88138320146343,2281.0,7.732369222284388,군,군,0.0,14.04741,27.073863,소형농촌형
전남담양군,2024,-314.0,-404.0,44623.0,6696.0,-0.7036729937476189,-6.0334528076463565,0.0,21.1313,0.0,50.2635,0.0,0.0,0.0,17.9588,0.0,18.0191,0.0,0.0,1,11.97,15890.0,35.60943907850212,2321.0,7.749753406274437,군,군,0.0,13.00037,4.95839,소형농촌형
전남보성군,2019,-933.0,-608.0,41420.0,5939.0,-2.252535007242878,-10.237413706011113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.31,15429.0,37.25012071463061,1420.0,7.258412150595307,군,군,0.0,0.0,0.0,소형농촌형
전남보성군,2020,-441.0,-482.0,40482.0,5527.0,-1.0893730546909737,-8.720825040709245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.33,15603.0,38.543056173113975,1158.0,7.05444965813294,군,군,0.0,0.0,0.0,소형농촌형
전남보성군,2021,-313.0,-487.0,39375.0,5044.0,-0.794920634920635,-9.655035685963522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.44,15714.0,39.90857142857143,1246.0,7.127693699347399,군,군,0.0,0.0,0.0,소형농촌형
전남보성군,2022,-226.0,-361.0,38471.0,4600.0,-0.5874554859504562,-7.8478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.02,15834.0,41.15827506433417,1317.0,7.183111701743281,군,군,0.0,0.0,0.0,소형농촌형
전남보성군,2023,-127.0,-199.0,37686.0,4407.0,-0.3369951706203895,-4.515543453596551,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.6908,0.0,0.0,0.0,0.0,1,8.12,15952.0,42.32871623414531,1361.0,7.215975002651466,군,군,0.0,0.0,10.6908329,소형농촌형
전남보성군,2024,-88.0,-204.0,37045.0,4189.0,-0.2375489269806991,-4.869897350202913,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.1355,0.0,1,7.61,16247.0,43.85747064381158,1334.0,7.195937226475569,군,군,0.0,0.0,0.0,소형농촌형
전남신안군,2019,-600.0,-455.0,40274.0,6203.0,-1.4897949049014252,-7.335160406255039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.18,14072.0,34.94065650295476,990.0,6.897704943128636,군,군,0.0,0.0,0.0,소형농촌형
전남신안군,2020,-902.0,-666.0,38938.0,5461.0,-2.316503158867944,-12.195568577183666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.61,14291.0,36.701936411731474,940.0,6.84587987526405,군,군,0.0,0.0,0.0,소형농촌형
전남신안군,2021,-46.0,-392.0,38217.0,5007.0,-0.1203652824659183,-7.829039344917116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.41,14411.0,37.70834968731193,1140.0,7.038783541388542,군,군,0.0,0.0,0.0,소형농촌형
전남신안군,2022,238.0,-147.0,37858.0,4706.0,0.6286650113582334,-3.123671908202295,19.0,62.0,0.0,2.8,16.2,0.0,2.8919,6.5767,0.0,0.0,1.0531,0.0,1,6.69,14655.0,38.71044429182736,1155.0,7.051855622955894,군,군,0.0,6.576724,0.0,소형농촌형
전남신안군,2023,749.0,35.0,38037.0,4673.0,1.9691353156137448,0.7489835223625081,115.3803,125.5272,11.05,5.6,24.7067,0.0,68.3202,94.0593,11.05,5.587,18.6188,0.0,1,6.94,14914.0,39.20919105081894,1208.0,7.0967213784947605,군,군,0.0,78.437594,15.621678,소형농촌형
전남신안군,2024,672.0,-9.0,38173.0,4605.0,1.760406570088806,-0.1954397394136807,105.0388,72.0685,0.0,0.0,21.1292,0.0,85.46,66.0658,0.0,0.0,7.2199,0.0,1,7.87,15292.0,40.05972808005659,1291.0,7.1631723908466425,군,군,0.0,5.6969275,60.368828,소형농촌형
전남영광군,2019,-200.0,-97.0,53852.0,10250.0,-0.3713882492757929,-0.946341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.15,15194.0,28.214365297481987,2025.0,7.613324979540639,군,군,0.0,0.0,0.0,소형농촌형
전남영광군,2020,-667.0,-367.0,53099.0,9883.0,-1.2561441835062808,-3.713447333805525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.45,15488.0,29.1681575924217,1896.0,7.547501682814967,군,군,0.0,0.0,0.0,소형농촌형
전남영광군,2021,-658.0,-551.0,51985.0,9253.0,-1.2657497355006253,-5.95482546201232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.92,15641.0,30.0875252476676,2033.0,7.617267813628347,군,군,0.0,0.0,0.0,소형농촌형
전남영광군,2022,650.0,96.0,52197.0,9185.0,1.24528229591739,1.045182362547632,60.6,0.0,0.0,11.0,0.0,0.0,0.1238,0.0,0.0,0.0,0.0,0.0,1,12.92,15999.0,30.65118684981896,2046.0,7.6236419465115715,군,군,0.0,0.0,0.0,소형농촌형
전남영광군,2023,-23.0,-108.0,51750.0,8957.0,-0.0444444444444444,-1.205760857429943,64.8762,11.0,2.0,34.3956,22.0,0.0,7.1501,0.05,2.0,4.4426,6.3911,0.0,1,11.72,16281.0,31.4608695652174,2098.0,7.648739788956242,군,군,0.0,0.050028,0.0,소형농촌형
전남영광군,2024,702.0,216.0,52098.0,9095.0,1.3474605551076817,2.3749312809235845,0.0,86.9845,0.0,29.9903,20.5,0.0,0.0,15.9778,0.0,19.9546,6.16,0.0,1,11.72,16677.0,32.01082575146839,2066.0,7.633369649679584,군,군,0.0432,6.585292,9.349335,소형농촌형
전남영암군,2019,74.0,-201.0,54593.0,10394.0,0.1355485135456926,-1.933807966134308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.4,14074.0,25.77986188705512,2667.0,7.888709524182015,군,군,0.0,0.0,0.0,대형도시형
전남영암군,2020,-598.0,-510.0,53699.0,9881.0,-1.1136147786737185,-5.161420908814898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.98,14400.0,26.81614182759456,2586.0,7.857867559331803,군,군,0.0,0.0,0.0,대형도시형
전남영암군,2021,-187.0,-474.0,52937.0,9324.0,-0.3532500897293009,-5.083655083655084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.86,14648.0,27.670627349490907,2894.0,7.970394907191429,군,군,0.0,0.0,0.0,대형도시형
전남영암군,2022,151.0,-238.0,52395.0,8843.0,0.2881954384960397,-2.6913943231934865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.79,14929.0,28.49317682985017,3123.0,8.046549357283078,군,군,0.0,0.0,0.0,대형도시형
전남영암군,2023,390.0,-29.0,52350.0,8702.0,0.7449856733524355,-0.3332567225925075,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.1391,0.0,0.0,0.0,0.0,1,11.12,15298.0,29.2225405921681,2999.0,8.00603417874901,군,군,0.0,0.0,0.139137,대형도시형
전남영암군,2024,-463.0,-349.0,51391.0,8304.0,-0.9009359615496876,-4.202793834296725,0.0,39.8609,0.0,0.0,0.0,0.0,0.0,5.6037,0.0,0.0,0.0,0.0,1,12.15,15642.0,30.43723609192271,2948.0,7.988882253309227,군,군,0.0,0.047,5.5567,대형도시형
전남완도군,2019,-485.0,-409.0,50689.0,8296.0,-0.9568150880861724,-4.9300867888138855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.51,15921.0,31.4091814792164,1947.0,7.574045005372199,군,군,0.0,0.0,0.0,소형농촌형
전남완도군,2020,-372.0,-432.0,49916.0,7785.0,-0.7452520233993108,-5.549132947976879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.35,16244.0,32.54267168843658,1701.0,7.438971592395862,군,군,0.0,0.0,0.0,소형농촌형
전남완도군,2021,-682.0,-499.0,48631.0,7173.0,-1.402397647591043,-6.956642966680608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.99,16452.0,33.83027287121384,1758.0,7.471932078245122,군,군,0.0,0.0,0.0,소형농촌형
전남완도군,2022,-334.0,-344.0,47597.0,6621.0,-0.7017248986280648,-5.195589790061924,0.0,4.0,0.0,28.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.49,16544.0,34.75849318234342,1809.0,7.500529485395295,군,군,0.0,0.0,0.0,소형농촌형
전남완도군,2023,-378.0,-213.0,46641.0,6215.0,-0.8104457451598379,-3.4271922767498,0.0,9.6,0.0,16.0,47.7112,0.0,0.0,3.1529,0.0,13.2078,18.9542,0.0,1,6.17,16776.0,35.968354023284235,1829.0,7.511524648390866,군,군,0.0,0.0,3.1529463,소형농촌형
전남완도군,2024,-465.0,-275.0,45631.0,5881.0,-1.0190440709167017,-4.676075497364394,15.0,3.3,0.0,29.7922,20.293,0.0,8.6543,2.5,0.0,6.5818,20.293,0.0,1,7.24,17080.0,37.43069404571454,1861.0,7.528869256642251,군,군,0.0,0.0,2.5,소형농촌형
전남장성군,2019,174.0,174.0,45739.0,8779.0,0.380419335796585,1.98200250598018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.4,13067.0,28.568617591114805,1785.0,7.487173694213739,군,군,0.0,0.0,0.0,소형농촌형
전남장성군,2020,-1017.0,-775.0,44464.0,7934.0,-2.2872436128103635,-9.768086715402069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.8,13400.0,30.13673983447283,1750.0,7.467371066917559,군,군,0.0,0.0,0.0,소형농촌형
전남장성군,2021,-494.0,-576.0,43365.0,7266.0,-1.1391675314193477,-7.927332782824112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.38,13536.0,31.21411276374957,2055.0,7.628031126930335,군,군,0.0,0.0,0.0,소형농촌형
전남장성군,2022,403.0,-89.0,43146.0,7055.0,0.9340379177675798,-1.261516654854713,97.1557,14.0,0.0,0.0,0.0,0.0,36.9209,0.9889,0.0,0.0,0.0,0.0,1,11.23,13879.0,32.16752422008993,2243.0,7.715569534520208,군,군,0.0,0.0651,0.9238241,소형농촌형
전남장성군,2023,-199.0,-215.0,42543.0,6756.0,-0.4677620290059469,-3.1823564239194786,122.8098,61.896,0.0,0.0,0.0,0.0,46.2727,28.7421,0.0,0.0,0.0,0.0,1,10.98,14143.0,33.244011940859835,2283.0,7.733245646529795,군,군,0.0,0.7678738,27.974268,소형농촌형
전남장성군,2024,-120.0,-197.0,42026.0,6527.0,-0.2855375243896635,-3.018231959552628,0.0,85.6525,1.2282,50.3486,0.0,0.0,0.0,31.0343,0.7392,47.294,0.0,0.0,1,10.79,14454.0,34.392994812734976,2168.0,7.681560362559537,군,군,0.0,20.5176832,10.5166598,소형농촌형
전남장흥군,2019,-457.0,-389.0,38563.0,6321.0,-1.185073775380546,-6.154089542793862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.72,12720.0,32.98498560796618,1821.0,7.507141079727608,군,군,0.0,0.0,0.0,소형농촌형
전남장흥군,2020,-484.0,-452.0,37800.0,5882.0,-1.2804232804232805,-7.68446106766406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.31,12928.0,34.2010582010582,1558.0,7.351158226430694,군,군,0.0,0.0,0.0,소형농촌형
전남장흥군,2021,-734.0,-493.0,36547.0,5382.0,-2.008372780255561,-9.160163507989596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.66,13022.0,35.63083153199989,1373.0,7.224753405767971,군,군,0.0,0.0,0.0,소형농촌형
전남장흥군,2022,-294.0,-341.0,35650.0,4994.0,-0.8246844319775596,-6.828193832599119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.97,13061.0,36.6367461430575,1432.0,7.266827347520591,군,군,0.0,0.0,0.0,소형농촌형
전남장흥군,2023,-148.0,-210.0,35046.0,4762.0,-0.4223021172173715,-4.409911801763965,0.0,22.0,0.0,0.0,0.3,0.0,0.0,0.1784,0.0,0.0,0.2448,0.0,1,7.49,13264.0,37.84740055926497,1494.0,7.309212365692763,군,군,0.17838,0.0,0.0,소형농촌형
전남장흥군,2024,-135.0,-149.0,34451.0,4629.0,-0.3918609038924849,-3.218837761935623,0.0,95.6216,0.0,0.0,7.854,0.155,0.0,33.9099,0.0,0.0,2.2569,0.1164,1,8.04,13479.0,39.125134248643,1478.0,7.298445101508147,군,군,5.1853114,0.0,28.7245568,소형농촌형
전남진도군,2019,-242.0,-240.0,30715.0,4866.0,-0.7878886537522383,-4.932182490752158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.39,10085.0,32.83412013674101,1387.0,7.234898420314831,군,군,0.0,0.0,0.0,소형농촌형
전남진도군,2020,782.0,173.0,31227.0,5013.0,2.5042431229384827,3.451027328944744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.07,10325.0,33.064335350818205,1214.0,7.101675971619444,군,군,0.0,0.0,0.0,소형농촌형
전남진도군,2021,-699.0,-506.0,30066.0,4496.0,-2.3248852524446217,-11.254448398576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.96,10405.0,34.607197498835895,1147.0,7.044905117129371,군,군,0.0,0.0,0.0,소형농촌형
전남진도군,2022,-128.0,-203.0,29507.0,4262.0,-0.4337953705900295,-4.763022055373065,5.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.51,10540.0,35.72033754702274,1160.0,7.05617528410041,군,군,0.0,0.0,0.0,소형농촌형
전남진도군,2023,-139.0,-139.0,28979.0,4077.0,-0.4796576831498671,-3.4093696345351976,15.0,49.5361,0.0,0.0,41.6,0.0,0.0,20.6313,0.0,0.0,9.4527,0.0,1,7.81,10679.0,36.85082300976569,1103.0,7.005789019253503,군,군,0.0,0.0,20.6312891,소형농촌형
전남진도군,2024,-103.0,-114.0,28478.0,3931.0,-0.3616827024369689,-2.9000254388196387,15.0,60.3687,0.0,2.0,89.5873,0.0,4.6413,29.6822,0.0,1.1165,3.2397,0.0,1,9.3,10745.0,37.73087997752651,1138.0,7.037027614686276,군,군,0.0,0.0,29.682162,소형농촌형
전남함평군,2019,-249.0,-327.0,32861.0,4990.0,-0.7577371352058672,-6.55310621242485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.78,11564.0,35.19065153221143,1238.0,7.121252453244542,군,군,0.0,0.0,0.0,소형농촌형
전남함평군,2020,-453.0,-392.0,32050.0,4640.0,-1.4134165366614664,-8.448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.52,11720.0,36.56786271450858,1183.0,7.075808863978387,군,군,0.0,0.0,0.0,소형농촌형
전남함평군,2021,-193.0,-409.0,31274.0,4172.0,-0.6171260471957537,-9.803451581975072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.04,11867.0,37.94525804182389,1203.0,7.0925737159746784,군,군,0.0,0.0,0.0,소형농촌형
전남함평군,2022,39.0,-187.0,30784.0,3949.0,0.1266891891891892,-4.735376044568245,0.0,11.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,7.58,12051.0,39.14695945945946,1333.0,7.195187320178709,군,군,0.0,0.0,1.5,소형농촌형
전남함평군,2023,181.0,-68.0,30601.0,3882.0,0.5914839384333845,-1.751674394641937,0.0,37.7676,0.0,0.0,0.0,0.0,0.0,1.5822,0.0,0.0,0.0,0.0,1,7.58,12326.0,40.27972942060717,1362.0,7.216709486709457,군,군,0.0,0.0,1.58225,소형농촌형
전남함평군,2024,-105.0,-117.0,30010.0,3786.0,-0.3498833722092636,-3.0903328050713155,0.0,19.39,0.0,0.0,6.5912,0.0,0.0,5.2593,0.0,0.0,0.0783,0.0,1,7.16,12410.0,41.35288237254249,1380.0,7.22983877815125,군,군,0.0,0.0,5.2592601,소형농촌형
전남해남군,2019,-1086.0,-708.0,70354.0,11317.0,-1.5436222531767918,-6.256074931518954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.17,21957.0,31.20931290331751,2535.0,7.837948916025283,군,군,0.0,0.0,0.0,소형농촌형
전남해남군,2020,-991.0,-747.0,68806.0,10622.0,-1.4402813708106852,-7.032573903219733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.41,22293.0,32.39979071592594,2334.0,7.755338812846501,군,군,0.0,0.0,0.0,소형농촌형
전남해남군,2021,-675.0,-662.0,67166.0,9964.0,-1.0049727540720006,-6.643918105178644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.88,22562.0,33.5914004109222,2308.0,7.744136627627991,군,군,0.0,0.0,0.0,소형농촌형
전남해남군,2022,-382.0,-517.0,65831.0,9295.0,-0.5802737312208534,-5.562130177514793,0.0,6.0,0.0,1.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.7,22912.0,34.804271543801555,2599.0,7.86288203464149,군,군,0.0,0.0,0.0,소형농촌형
전남해남군,2023,-442.0,-417.0,64575.0,8855.0,-0.6844754161827332,-4.709203839638622,3.0,28.86,15.5,27.3,9.4043,0.0,0.2604,6.9711,3.9652,4.0497,3.8142,0.0,1,7.73,23293.0,36.07123499806427,2711.0,7.905072849498666,군,군,0.0,3.3409091,3.6301693,소형농촌형
전남해남군,2024,-634.0,-481.0,63120.0,8342.0,-1.0044359949302917,-5.766003356509231,38.5936,49.55,99.1348,23.2503,64.4555,0.0,7.5371,33.5332,1.7409,19.1648,15.2196,0.0,1,7.81,23771.0,37.66001267427123,2674.0,7.891330757661889,군,군,0.0,0.0,33.5332417,소형농촌형
전남화순군,2019,-893.0,-794.0,62737.0,11816.0,-1.42340245787972,-6.719702098849019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.13,16286.0,25.959162854455904,2517.0,7.830822995135316,군,군,0.0,0.0,0.0,대형도시형
전남화순군,2020,174.0,-508.0,62522.0,11567.0,0.2783020376827357,-4.391804270770295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.59,16791.0,26.856146636384,2255.0,7.720905251936779,군,군,0.0,0.0,0.0,대형도시형
전남화순군,2021,690.0,-277.0,62624.0,11370.0,1.1018140010219724,-2.436235708003518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.2,17232.0,27.516607051609604,2322.0,7.7501841622578365,군,군,0.0,0.0,0.0,대형도시형
전남화순군,2022,158.0,-340.0,62024.0,11013.0,0.2547401006062169,-3.087260510306002,0.0,0.0,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.4749,0.0,0.0,1,13.9,17681.0,28.506707081129885,2555.0,7.845807502637805,군,군,0.0,0.0,0.0,대형도시형
전남화순군,2023,-270.0,-338.0,61254.0,10710.0,-0.4407875404055245,-3.15592903828198,0.0,0.0,46.0,14.5251,0.0,0.0,0.0,0.0,0.215,10.9814,0.0,0.0,1,14.37,18185.0,29.68785711953505,2645.0,7.8804263442924,군,군,0.0,0.0,0.0,대형도시형
전남화순군,2024,-28.0,-252.0,60735.0,10494.0,-0.0461019181690952,-2.401372212692967,0.0,0.0,59.785,0.0,0.0,0.0,0.0,0.0,2.2136,0.0,0.0,0.0,1,15.63,18776.0,30.9146291265333,2605.0,7.865187954187467,군,군,0.0,0.0,0.0,대형도시형
전북고창군,2019,-1078.0,-775.0,55504.0,8704.0,-1.9422023637936008,-8.903952205882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.44,18370.0,33.09671375036034,2390.0,7.779048644925556,군,군,0.0,0.0,0.0,소형농촌형
전북고창군,2020,-446.0,-631.0,54529.0,8168.0,-0.8179134038768361,-7.725269343780607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.53,18782.0,34.444057290616,2078.0,7.639161171659173,군,군,0.0,0.0,0.0,소형농촌형
전북고창군,2021,-380.0,-526.0,53386.0,7595.0,-0.7117971003633912,-6.925608953258723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.75,19042.0,35.66852732926235,1829.0,7.511524648390866,군,군,0.0,0.0,0.0,소형농촌형
전북고창군,2022,-206.0,-435.0,52338.0,7118.0,-0.3935954755626887,-6.111267209890419,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,1,8.52,19364.0,36.99797470289273,1911.0,7.555381944240273,군,군,0.0,0.0,0.0,소형농촌형
전북고창군,2023,148.0,-249.0,51750.0,6788.0,0.2859903381642512,-3.668238067177372,0.0,0.0,0.0,0.0,10.2289,0.0,0.0,0.0,0.0,0.0,0.809,0.0,1,7.89,19839.0,38.336231884057966,2043.0,7.622174594817622,군,군,0.0,0.0,0.0,소형농촌형
전북고창군,2024,-71.0,-305.0,50982.0,6430.0,-0.1392648385704758,-4.743390357698289,0.0,0.0,0.0,0.0,44.0968,0.0,0.0,0.0,0.0,0.0,14.9269,0.0,1,9.39,20222.0,39.66497979679102,2114.0,7.656337166430183,군,군,0.0,0.0,0.0,소형농촌형
전북김제시,2019,-751.0,-684.0,83895.0,14602.0,-0.8951665772692056,-4.684289823311874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.97,25650.0,30.57393170033972,3712.0,8.21932609390609,시,시,0.0,0.0,0.0,소형농촌형
전북김제시,2020,-644.0,-705.0,82450.0,13876.0,-0.7810794420861128,-5.080714903430383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.66,26322.0,31.924802910855064,3355.0,8.118207049405783,시,시,0.0,0.0,0.0,소형농촌형
전북김제시,2021,-312.0,-512.0,80913.0,13138.0,-0.3855993474472581,-3.897092403714416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.33,26783.0,33.100985008589475,3452.0,8.146709052203319,시,시,0.0,0.0,0.0,소형농촌형
전북김제시,2022,1464.0,309.0,81455.0,13203.0,1.7973113989319258,2.3403771870029537,36.0,8.2,0.0,65.0241,15.0,0.0,0.0,0.7,0.0,1.139,0.0,0.0,1,10.08,27495.0,33.7548339573998,3600.0,8.1886891244442,시,시,0.0,0.0,0.7,소형농촌형
전북김제시,2023,801.0,120.0,81430.0,13217.0,0.9836669532113472,0.9079216161004766,47.0,10.5,0.0,3.6,15.0,0.0,2.0631,4.6653,0.0,2.9,5.2219,0.0,1,10.13,27950.0,34.32395922878546,3708.0,8.218247926685745,시,시,0.0,3.44554,1.21976,소형농촌형
전북김제시,2024,63.0,-288.0,80635.0,12846.0,0.0781298443603894,-2.241943017281644,64.9369,54.0127,0.0,1.7,34.6651,0.0,38.5258,44.9909,0.0,1.7,15.4324,0.0,1,10.02,28533.0,35.385378557698274,3610.0,8.191463051326927,시,시,0.0,6.67446,38.31643,소형농촌형
전북남원시,2019,-707.0,-753.0,81441.0,14492.0,-0.8681131125600128,-5.195970190449904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.74,22050.0,27.074814896673665,2883.0,7.966586697638402,시,시,0.0,0.0,0.0,소형농촌형
전북남원시,2020,-187.0,-573.0,80662.0,13986.0,-0.231831593563264,-4.0969540969540965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.06,22694.0,28.13468547767226,2500.0,7.824046010856292,시,시,0.0,0.0,0.0,소형농촌형
전북남원시,2021,-540.0,-717.0,79431.0,13340.0,-0.6798353287759187,-5.374812593703148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.49,23223.0,29.23669600030215,2448.0,7.803026643632217,시,시,0.0,0.0,0.0,소형농촌형
전북남원시,2022,-638.0,-734.0,77948.0,12571.0,-0.8184943808692976,-5.838835414843688,12.0,52.9,0.0,0.0,0.0,0.0,0.0838,4.2,0.0,0.0,0.0,0.0,1,8.83,23691.0,30.393339149176374,2579.0,7.855157005881344,시,시,0.0,4.2,0.0,소형농촌형
전북남원시,2023,-435.0,-583.0,76781.0,11944.0,-0.5665464112215262,-4.88111185532485,59.9162,64.2,0.0,13.6,0.0,0.0,18.0123,7.1062,0.0,12.5566,0.0,0.0,1,8.56,24126.0,31.42183613133457,2779.0,7.929846429742503,시,시,4.35,2.7561853,0.0,소형농촌형
전북남원시,2024,-405.0,-441.0,75647.0,11522.0,-0.5353814427538436,-3.827460510328068,41.7829,57.0316,0.0,76.2034,0.0,0.0,24.563,37.7088,0.0,34.0886,0.0,0.0,1,8.68,24831.0,32.82483112350787,2764.0,7.92443418488756,시,시,4.6074927,31.7013019,1.4,소형농촌형
전북무주군,2019,-32.0,-148.0,24303.0,3721.0,-0.1316709871209315,-3.9774254232733135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,7891.0,32.469242480352214,1033.0,6.940222469119639,군,군,0.0,0.0,0.0,소형농촌형
전북무주군,2020,8.0,-219.0,24036.0,3482.0,0.0332834082210018,-6.289488799540494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.46,8075.0,33.59544017307372,910.0,6.813444599510896,군,군,0.0,0.0,0.0,소형농촌형
전북무주군,2021,6.0,-178.0,23748.0,3319.0,0.0252652854977261,-5.363061163000904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.43,8153.0,34.33131211049351,921.0,6.825460036255307,군,군,0.0,0.0,0.0,소형농촌형
전북무주군,2022,104.0,-191.0,23489.0,3094.0,0.4427604410575163,-6.173238526179703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.86,8393.0,35.73161905572822,890.0,6.7912214627261855,군,군,0.0,0.0,0.0,소형농촌형
